EP011949, UNNAMED,7,,,,,,,,,,,,,,,,,,
19820918,600,, TS,19.1N,140.7W,35,,,,,,,,,,,,,,
19820918,1200,, TS,19.5N,140.3W,35,,,,,,,,,,,,,,
19820918,1800,, TD,20.0N,140.0W,30,,,,,,,,,,,,,,
19820919,0,, TD,20.7N,139.6W,25,,,,,,,,,,,,,,
CP031982, HANA,14,,,,,,,,,,,,,,,,,,
19820915,1800,, TD,14.7N,158.0W,30,,,,,,,,,,,,,,
19820916,0,, TS,15.1N,158.3W,35,,,,,,,,,,,,,,
19820916,600,, TS,15.4N,158.4W,35,,,,,,,,,,,,,,
19820916,1200,, TS,15.7N,158.7W,40,,,,,,,,,,,,,,
19820916,1800,, TS,16.1N,159.0W,35,,,,,,,,,,,,,,
19820917,0,, TS,15.8N,159.4W,35,,,,,,,,,,,,,,
19820917,600,, TS,15.5N,159.6W,35,,,,,,,,,,,,,,
19820917,1200,, TS,15.3N,159.8W,35,,,,,,,,,,,,,,
19820917,1800,, TS,14.9N,160.0W,35,,,,,,,,,,,,,,
19820918,0,, TS,14.9N,160.0W,35,,,,,,,,,,,,,,
19820918,600,, TD,14.9N,160.0W,30,,,,,,,,,,,,,,
19820918,1200,, TD,14.9N,160.0W,30,,,,,,,,,,,,,,
19820918,1800,, TD,14.0N,160.7W,30,,,,,,,,,,,,,,
19820919,0,, TD,13.4N,161.5W,30,,,,,,,,,,,,,,
EP151982, OLIVIA,29,,,,,,,,,,,,,,,,,,
19820918,1800,, TD,11.3N,101.7W,30,,,,,,,,,,,,,,
19820919,0,, TD,11.8N,101.9W,30,,,,,,,,,,,,,,
19820919,600,, TS,12.2N,102.1W,35,,,,,,,,,,,,,,
19820919,1200,, TS,12.6N,102.4W,40,,,,,,,,,,,,,,
19820919,1800,, TS,13.2N,103.0W,50,,,,,,,,,,,,,,
19820920,0,, TS,13.5N,103.5W,60,,,,,,,,,,,,,,
19820920,600,, HU,14.0N,104.0W,65,,,,,,,,,,,,,,
19820920,1200,, HU,14.5N,104.7W,65,,,,,,,,,,,,,,
19820920,1800,, HU,15.0N,105.5W,80,,,,,,,,,,,,,,
19820921,0,, HU,15.4N,106.5W,95,,,,,,,,,,,,,,
19820921,600,, HU,16.0N,107.6W,100,,,,,,,,,,,,,,
19820921,1200,, HU,16.5N,108.7W,115,,,,,,,,,,,,,,
19820921,1800,, HU,17.1N,110.0W,125,,,,,,,,,,,,,,
19820922,0,, HU,17.8N,111.1W,125,,,,,,,,,,,,,,
19820922,600,, HU,18.5N,112.4W,125,,,,,,,,,,,,,,
19820922,1200,, HU,19.3N,114.0W,115,,,,,,,,,,,,,,
19820922,1800,, HU,20.0N,115.9W,110,,,,,,,,,,,,,,
19820923,0,, HU,20.5N,117.8W,100,,,,,,,,,,,,,,
19820923,600,, HU,21.1N,119.1W,75,,,,,,,,,,,,,,
19820923,1200,, HU,21.7N,120.3W,70,,,,,,,,,,,,,,
19820923,1800,, TS,22.3N,121.0W,60,,,,,,,,,,,,,,
19820924,0,, TS,23.4N,122.0W,50,,,,,,,,,,,,,,
19820924,600,, TS,24.7N,122.6W,45,,,,,,,,,,,,,,
19820924,1200,, TS,26.0N,123.0W,40,,,,,,,,,,,,,,
19820924,1800,, TD,27.3N,122.9W,30,,,,,,,,,,,,,,
19820925,0,, TD,28.4N,122.6W,25,,,,,,,,,,,,,,
19820925,600,, TD,29.3N,122.3W,25,,,,,,,,,,,,,,
19820925,1200,, TD,30.0N,122.0W,25,,,,,,,,,,,,,,
19820925,1800,, TD,31.0N,121.4W,25,,,,,,,,,,,,,,
EP161982, PAUL,47,,,,,,,,,,,,,,,,,,
19820918,1800,, TD,11.7N,90.0W,30,,,,,,,,,,,,,,
19820919,0,, TD,12.2N,90.3W,30,,,,,,,,,,,,,,
19820919,600,, TD,12.6N,90.1W,30,,,,,,,,,,,,,,
19820919,1200,, TD,13.0N,90.1W,30,,,,,,,,,,,,,,
19820919,1800,, TD,13.4N,90.2W,30,,,,,,,,,,,,,,
19820920,0,, TD,13.9N,90.2W,30,,,,,,,,,,,,,,
19820920,600,, TD,14.2N,90.5W,30,,,,,,,,,,,,,,
19820920,1200,, TD,14.2N,91.0W,30,,,,,,,,,,,,,,
19820920,1800,, TD,14.0N,91.4W,30,,,,,,,,,,,,,,
19820921,0,, TD,13.9N,92.4W,30,,,,,,,,,,,,,,
19820921,600,, TD,14.1N,93.4W,30,,,,,,,,,,,,,,
19820921,1200,, TD,14.4N,94.5W,30,,,,,,,,,,,,,,
19820921,1800,, TD,14.5N,95.7W,25,,,,,,,,,,,,,,
19820922,0,, TD,14.3N,96.7W,25,,,,,,,,,,,,,,
19820922,600,, TD,14.1N,97.7W,20,,,,,,,,,,,,,,
19820922,1200,, TD,14.0N,98.6W,20,,,,,,,,,,,,,,
19820922,1800,, TD,13.8N,99.6W,20,,,,,,,,,,,,,,
19820923,0,, TD,13.6N,100.5W,20,,,,,,,,,,,,,,
19820923,600,, TD,13.5N,101.5W,20,,,,,,,,,,,,,,
19820923,1200,, TD,13.4N,102.4W,20,,,,,,,,,,,,,,
19820923,1800,, TD,13.3N,103.3W,20,,,,,,,,,,,,,,
19820924,0,, TD,13.3N,104.2W,30,,,,,,,,,,,,,,
19820924,600,, TD,13.5N,104.8W,30,,,,,,,,,,,,,,
19820924,1200,, TD,13.8N,105.0W,30,,,,,,,,,,,,,,
19820924,1800,, TD,14.2N,105.0W,30,,,,,,,,,,,,,,
19820925,0,, TD,14.4N,105.2W,25,,,,,,,,,,,,,,
19820925,600,, TD,14.6N,105.6W,25,,,,,,,,,,,,,,
19820925,1200,, TD,14.7N,105.9W,30,,,,,,,,,,,,,,
19820925,1800,, TD,14.7N,106.3W,30,,,,,,,,,,,,,,
19820926,0,, TS,14.8N,106.8W,35,,,,,,,,,,,,,,
19820926,600,, TS,15.0N,107.5W,35,,,,,,,,,,,,,,
19820926,1200,, TS,15.4N,108.1W,40,,,,,,,,,,,,,,
19820926,1800,, TS,15.8N,108.7W,50,,,,,,,,,,,,,,
19820927,0,, TS,16.0N,109.3W,55,,,,,,,,,,,,,,
19820927,600,, TS,16.1N,109.9W,55,,,,,,,,,,,,,,
19820927,1200,, TS,16.4N,110.2W,60,,,,,,,,,,,,,,
19820927,1800,, HU,16.8N,110.4W,70,,,,,,,,,,,,,,
19820928,0,, HU,17.4N,110.6W,75,,,,,,,,,,,,,,
19820928,600,, HU,18.0N,110.7W,80,,,,,,,,,,,,,,
19820928,1200,, HU,18.6N,110.7W,80,,,,,,,,,,,,,,
19820928,1800,, HU,19.2N,110.8W,75,,,,,,,,,,,,,,
19820929,0,, HU,19.8N,110.6W,75,,,,,,,,,,,,,,
19820929,600,, HU,20.5N,110.3W,85,,,,,,,,,,,,,,
19820929,1200,, HU,21.5N,110.2W,95,,,,,,,,,,,,,,
19820929,1800,, HU,22.5N,109.6W,95,,,,,,,,,,,,,,
19820930,0,, HU,24.3N,109.3W,95,,,,,,,,,,,,,,
19820930,600,, HU,25.7N,109.0W,85,,,,,,,,,,,,,,
EP171982, ROSA,25,,,,,,,,,,,,,,,,,,
19820930,1800,, TD,12.5N,95.1W,30,,,,,,,,,,,,,,
19821001,0,, TS,12.6N,95.6W,35,,,,,,,,,,,,,,
19821001,600,, TS,12.7N,96.0W,35,,,,,,,,,,,,,,
19821001,1200,, TS,12.8N,96.5W,40,,,,,,,,,,,,,,
19821001,1800,, TS,12.9N,96.9W,40,,,,,,,,,,,,,,
19821002,0,, TS,13.1N,97.3W,40,,,,,,,,,,,,,,
19821002,600,, TS,13.3N,97.8W,40,,,,,,,,,,,,,,
19821002,1200,, TS,13.5N,98.3W,40,,,,,,,,,,,,,,
19821002,1800,, TS,13.7N,98.7W,45,,,,,,,,,,,,,,
19821003,0,, TS,14.0N,99.0W,45,,,,,,,,,,,,,,
19821003,600,, TS,14.3N,99.4W,40,,,,,,,,,,,,,,
19821003,1200,, TS,14.5N,99.6W,35,,,,,,,,,,,,,,
19821003,1800,, TD,14.8N,99.9W,30,,,,,,,,,,,,,,
19821004,0,, TD,15.1N,100.3W,30,,,,,,,,,,,,,,
19821004,600,, TD,15.4N,100.7W,30,,,,,,,,,,,,,,
19821004,1200,, TD,15.8N,101.2W,25,,,,,,,,,,,,,,
19821004,1800,, TD,16.2N,101.6W,25,,,,,,,,,,,,,,
19821005,0,, TD,16.5N,102.1W,25,,,,,,,,,,,,,,
19821005,600,, TD,16.9N,102.7W,25,,,,,,,,,,,,,,
19821005,1200,, TD,17.3N,103.2W,25,,,,,,,,,,,,,,
19821005,1800,, TD,17.6N,103.7W,25,,,,,,,,,,,,,,
19821006,0,, TD,17.9N,104.1W,25,,,,,,,,,,,,,,
19821006,600,, TD,18.1N,104.5W,25,,,,,,,,,,,,,,
19821006,1200,, TD,18.3N,104.9W,25,,,,,,,,,,,,,,
19821006,1800,, TD,18.6N,105.3W,25,,,,,,,,,,,,,,
EP181982, SERGIO,40,,,,,,,,,,,,,,,,,,
19821014,0,, TD,9.1N,91.5W,30,,,,,,,,,,,,,,
19821014,600,, TS,9.3N,92.4W,35,,,,,,,,,,,,,,
19821014,1200,, TS,9.6N,93.3W,40,,,,,,,,,,,,,,
19821014,1800,, TS,9.8N,94.2W,50,,,,,,,,,,,,,,
19821015,0,, HU,10.0N,95.1W,65,,,,,,,,,,,,,,
19821015,600,, HU,10.1N,96.3W,70,,,,,,,,,,,,,,
19821015,1200,, HU,10.3N,97.5W,75,,,,,,,,,,,,,,
19821015,1800,, HU,10.5N,98.7W,80,,,,,,,,,,,,,,
19821016,0,, HU,10.8N,99.7W,85,,,,,,,,,,,,,,
19821016,600,, HU,11.2N,100.9W,85,,,,,,,,,,,,,,
19821016,1200,, HU,11.7N,102.0W,95,,,,,,,,,,,,,,
19821016,1800,, HU,12.0N,103.4W,90,,,,,,,,,,,,,,
19821017,0,, HU,12.4N,104.7W,100,,,,,,,,,,,,,,
19821017,600,, HU,12.9N,106.0W,100,,,,,,,,,,,,,,
19821017,1200,, HU,13.3N,107.4W,100,,,,,,,,,,,,,,
19821017,1800,, HU,13.7N,108.6W,110,,,,,,,,,,,,,,
19821018,0,, HU,14.3N,109.8W,110,,,,,,,,,,,,,,
19821018,600,, HU,14.7N,110.7W,110,,,,,,,,,,,,,,
19821018,1200,, HU,15.3N,111.5W,105,,,,,,,,,,,,,,
19821018,1800,, HU,15.9N,112.3W,100,,,,,,,,,,,,,,
19821019,0,, HU,16.3N,113.1W,95,,,,,,,,,,,,,,
19821019,600,, HU,16.6N,113.8W,90,,,,,,,,,,,,,,
19821019,1200,, HU,16.7N,114.5W,95,,,,,,,,,,,,,,
19821019,1800,, HU,16.7N,115.3W,85,,,,,,,,,,,,,,
19821020,0,, HU,16.6N,116.0W,75,,,,,,,,,,,,,,
19821020,600,, HU,16.6N,116.9W,75,,,,,,,,,,,,,,
19821020,1200,, HU,16.6N,117.8W,75,,,,,,,,,,,,,,
19821020,1800,, HU,16.7N,118.7W,75,,,,,,,,,,,,,,
19821021,0,, HU,16.7N,119.7W,75,,,,,,,,,,,,,,
19821021,600,, HU,16.7N,121.3W,70,,,,,,,,,,,,,,
19821021,1200,, HU,16.7N,122.9W,70,,,,,,,,,,,,,,
19821021,1800,, TS,16.8N,124.5W,50,,,,,,,,,,,,,,
19821022,0,, TS,17.0N,126.0W,45,,,,,,,,,,,,,,
19821022,600,, TS,17.3N,127.4W,35,,,,,,,,,,,,,,
19821022,1200,, TS,17.4N,128.4W,35,,,,,,,,,,,,,,
19821022,1800,, TS,17.6N,129.5W,35,,,,,,,,,,,,,,
19821023,0,, TD,17.9N,130.6W,30,,,,,,,,,,,,,,
19821023,600,, TD,18.3N,131.6W,25,,,,,,,,,,,,,,
19821023,1200,, TD,18.6N,132.6W,25,,,,,,,,,,,,,,
19821023,1800,, TD,18.8N,133.3W,25,,,,,,,,,,,,,,
EP191982, TARA,27,,,,,,,,,,,,,,,,,,
19821019,1800,, TD,9.4N,103.3W,25,,,,,,,,,,,,,,
19821020,0,, TD,9.3N,105.0W,30,,,,,,,,,,,,,,
19821020,600,, TD,9.1N,106.1W,30,,,,,,,,,,,,,,
19821020,1200,, TD,9.2N,107.4W,30,,,,,,,,,,,,,,
19821020,1800,, TD,9.3N,108.6W,30,,,,,,,,,,,,,,
19821021,0,, TD,9.5N,109.7W,30,,,,,,,,,,,,,,
19821021,600,, TD,10.3N,111.0W,30,,,,,,,,,,,,,,
19821021,1200,, TD,11.2N,112.2W,30,,,,,,,,,,,,,,
19821021,1800,, TD,12.4N,113.5W,30,,,,,,,,,,,,,,
19821022,0,, TD,13.3N,114.9W,30,,,,,,,,,,,,,,
19821022,600,, TD,13.8N,116.1W,30,,,,,,,,,,,,,,
19821022,1200,, TS,14.2N,117.1W,35,,,,,,,,,,,,,,
19821022,1800,, TS,14.7N,118.2W,45,,,,,,,,,,,,,,
19821023,0,, TS,15.0N,119.7W,45,,,,,,,,,,,,,,
19821023,600,, TS,15.1N,121.0W,40,,,,,,,,,,,,,,
19821023,1200,, TS,15.2N,122.5W,35,,,,,,,,,,,,,,
19821023,1800,, TS,15.3N,123.3W,40,,,,,,,,,,,,,,
19821024,0,, TS,15.5N,124.1W,40,,,,,,,,,,,,,,
19821024,600,, TS,15.9N,124.9W,40,,,,,,,,,,,,,,
19821024,1200,, TS,16.7N,125.9W,45,,,,,,,,,,,,,,
19821024,1800,, TS,17.3N,126.7W,45,,,,,,,,,,,,,,
19821025,0,, TS,17.9N,127.2W,45,,,,,,,,,,,,,,
19821025,600,, TS,18.4N,127.9W,45,,,,,,,,,,,,,,
19821025,1200,, TS,19.0N,128.5W,35,,,,,,,,,,,,,,
19821025,1800,, TD,19.7N,129.3W,30,,,,,,,,,,,,,,
19821026,0,, TD,20.3N,129.8W,25,,,,,,,,,,,,,,
19821026,600,, TD,21.0N,130.3W,25,,,,,,,,,,,,,,
CP041982, IWA,23,,,,,,,,,,,,,,,,,,
19821119,1200,, TS,9.7N,166.6W,40,,,,,,,,,,,,,,
19821119,1800,, TS,9.7N,166.6W,40,,,,,,,,,,,,,,
19821120,0,, TS,10.9N,166.8W,40,,,,,,,,,,,,,,
19821120,600,, TS,10.8N,166.6W,40,,,,,,,,,,,,,,
19821120,1200,, TS,11.4N,166.5W,40,,,,,,,,,,,,,,
19821120,1800,, TS,12.1N,165.6W,40,,,,,,,,,,,,,,
19821121,0,, TS,12.7N,164.5W,50,,,,,,,,,,,,,,
19821121,600,, TS,12.9N,164.0W,50,,,,,,,,,,,,,,
19821121,1200,, TS,13.3N,163.8W,50,,,,,,,,,,,,,,
19821121,1800,, TS,13.6N,163.6W,50,,,,,,,,,,,,,,
19821122,0,, TS,14.0N,163.6W,55,,,,,,,,,,,,,,
19821122,600,, TS,14.4N,163.5W,55,,,,,,,,,,,,,,
19821122,1200,, TS,14.5N,163.6W,55,,,,,,,,,,,,,,
19821122,1800,, TS,15.0N,163.7W,60,,,,,,,,,,,,,,
19821123,0,, HU,16.2N,164.0W,70,,,,,,,,,,,,,,
19821123,600,, HU,17.6N,164.2W,75,,,,,,,,,,,,,,
19821123,1200,, HU,18.7N,163.8W,75,,,,,,,,,,,,,,
19821123,1800,, HU,20.1N,162.9W,80,,,,,,,,,,,,,,
19821124,0,, HU,21.5N,161.4W,80,,,,,,,,,,,,,,
19821124,600,, HU,23.3N,158.4W,80,,,,,,,,,,,,,,
19821124,1200,, HU,24.5N,156.0W,70,,,,,,,,,,,,,,
19821124,1800,, TS,25.5N,153.9W,55,,,,,,,,,,,,,,
19821125,0,, TS,26.7N,151.7W,45,,,,,,,,,,,,,,
EP011983, ADOLPH,31,,,,,,,,,,,,,,,,,,
19830521,0,, TD,7.1N,91.5W,25,,,,,,,,,,,,,,
19830521,600,, TD,7.4N,92.7W,25,,,,,,,,,,,,,,
19830521,1200,, TD,7.8N,93.8W,30,,,,,,,,,,,,,,
19830521,1800,, TS,8.1N,94.7W,40,,,,,,,,,,,,,,
19830522,0,, TS,8.4N,95.5W,45,,,,,,,,,,,,,,
19830522,600,, TS,8.7N,96.7W,45,,,,,,,,,,,,,,
19830522,1200,, TS,8.8N,97.7W,45,,,,,,,,,,,,,,
19830522,1800,, TS,9.1N,98.7W,50,,,,,,,,,,,,,,
19830523,0,, TS,9.4N,99.4W,55,,,,,,,,,,,,,,
19830523,600,, TS,9.8N,100.2W,55,,,,,,,,,,,,,,
19830523,1200,, TS,10.0N,101.0W,55,,,,,,,,,,,,,,
19830523,1800,, HU,10.4N,101.8W,65,,,,,,,,,,,,,,
19830524,0,, HU,10.8N,102.6W,80,,,,,,,,,,,,,,
19830524,600,, HU,11.4N,103.2W,95,,,,,,,,,,,,,,
19830524,1200,, HU,12.0N,103.9W,95,,,,,,,,,,,,,,
19830524,1800,, HU,12.5N,104.5W,95,,,,,,,,,,,,,,
19830525,0,, HU,13.0N,105.0W,95,,,,,,,,,,,,,,
19830525,600,, HU,13.4N,105.4W,90,,,,,,,,,,,,,,
19830525,1200,, HU,13.9N,105.9W,85,,,,,,,,,,,,,,
19830525,1800,, HU,14.4N,106.1W,80,,,,,,,,,,,,,,
19830526,0,, HU,14.8N,106.0W,65,,,,,,,,,,,,,,
19830526,600,, TS,15.2N,105.8W,60,,,,,,,,,,,,,,
19830526,1200,, TS,15.8N,105.5W,60,,,,,,,,,,,,,,
19830526,1800,, TS,16.5N,105.4W,55,,,,,,,,,,,,,,
19830527,0,, TS,17.4N,105.2W,50,,,,,,,,,,,,,,
19830527,600,, TS,18.2N,105.1W,45,,,,,,,,,,,,,,
19830527,1200,, TS,19.2N,105.2W,40,,,,,,,,,,,,,,
19830527,1800,, TS,20.2N,105.3W,35,,,,,,,,,,,,,,
19830528,0,, TS,21.2N,105.6W,35,,,,,,,,,,,,,,
19830528,600,, TS,22.3N,105.8W,35,,,,,,,,,,,,,,
19830528,1200,, ET,23.4N,106.0W,30,,,,,,,,,,,,,,
EP021983, BARBARA,38,,,,,,,,,,,,,,,,,,
19830609,0,, TD,11.2N,93.9W,30,,,,,,,,,,,,,,
19830609,600,, TD,11.2N,95.1W,30,,,,,,,,,,,,,,
19830609,1200,, TD,11.2N,96.2W,30,,,,,,,,,,,,,,
19830609,1800,, TD,11.2N,97.2W,30,,,,,,,,,,,,,,
19830610,0,, TS,11.1N,98.1W,35,,,,,,,,,,,,,,
19830610,600,, TS,11.0N,99.3W,40,,,,,,,,,,,,,,
19830610,1200,, TS,11.0N,100.5W,45,,,,,,,,,,,,,,
19830610,1800,, TS,11.0N,101.6W,45,,,,,,,,,,,,,,
19830611,0,, TS,11.0N,102.5W,45,,,,,,,,,,,,,,
19830611,600,, TS,11.1N,103.1W,45,,,,,,,,,,,,,,
19830611,1200,, TS,11.3N,103.7W,50,,,,,,,,,,,,,,
19830611,1800,, TS,11.5N,104.5W,55,,,,,,,,,,,,,,
19830612,0,, TS,11.9N,105.5W,55,,,,,,,,,,,,,,
19830612,600,, TS,12.2N,106.7W,55,,,,,,,,,,,,,,
19830612,1200,, TS,12.5N,107.8W,55,,,,,,,,,,,,,,
19830612,1800,, HU,12.9N,109.0W,65,,,,,,,,,,,,,,
19830613,0,, HU,13.1N,109.9W,75,,,,,,,,,,,,,,
19830613,600,, HU,13.3N,110.4W,75,,,,,,,,,,,,,,
19830613,1200,, HU,13.4N,111.0W,100,,,,,,,,,,,,,,
19830613,1800,, HU,13.5N,111.5W,115,,,,,,,,,,,,,,
19830614,0,, HU,13.6N,112.2W,115,,,,,,,,,,,,,,
19830614,600,, HU,13.7N,112.6W,115,,,,,,,,,,,,,,
19830614,1200,, HU,13.9N,113.1W,115,,,,,,,,,,,,,,
19830614,1800,, HU,14.3N,113.6W,105,,,,,,,,,,,,,,
19830615,0,, HU,14.7N,113.8W,100,,,,,,,,,,,,,,
19830615,600,, HU,15.1N,114.0W,90,,,,,,,,,,,,,,
19830615,1200,, HU,15.7N,114.1W,90,,,,,,,,,,,,,,
19830615,1800,, HU,16.4N,114.1W,85,,,,,,,,,,,,,,
19830616,0,, HU,17.0N,114.2W,80,,,,,,,,,,,,,,
19830616,600,, HU,17.5N,114.3W,70,,,,,,,,,,,,,,
19830616,1200,, HU,18.0N,114.5W,65,,,,,,,,,,,,,,
19830616,1800,, TS,18.5N,115.0W,55,,,,,,,,,,,,,,
19830617,0,, TS,18.8N,115.5W,45,,,,,,,,,,,,,,
19830617,600,, TD,19.0N,116.0W,30,,,,,,,,,,,,,,
19830617,1200,, TD,19.3N,116.6W,30,,,,,,,,,,,,,,
19830617,1800,, TD,19.5N,117.1W,30,,,,,,,,,,,,,,
19830618,0,, TD,19.8N,117.7W,25,,,,,,,,,,,,,,
19830618,600,, TD,20.0N,118.4W,20,,,,,,,,,,,,,,
EP031983, COSME,15,,,,,,,,,,,,,,,,,,
19830702,600,, TD,10.5N,109.5W,25,,,,,,,,,,,,,,
19830702,1200,, TD,10.8N,109.8W,25,,,,,,,,,,,,,,
19830702,1800,, TD,11.3N,109.9W,25,,,,,,,,,,,,,,
19830703,0,, TD,11.7N,110.0W,25,,,,,,,,,,,,,,
19830703,600,, TD,12.0N,110.1W,25,,,,,,,,,,,,,,
19830703,1200,, TD,12.3N,110.3W,25,,,,,,,,,,,,,,
19830703,1800,, TD,12.7N,110.4W,30,,,,,,,,,,,,,,
19830704,0,, TD,13.0N,110.7W,30,,,,,,,,,,,,,,
19830704,600,, TD,14.0N,111.4W,30,,,,,,,,,,,,,,
19830704,1200,, TS,14.8N,112.8W,35,,,,,,,,,,,,,,
19830704,1800,, TS,15.5N,114.3W,35,,,,,,,,,,,,,,
19830705,0,, TS,16.4N,115.7W,35,,,,,,,,,,,,,,
19830705,600,, TS,16.7N,117.0W,35,,,,,,,,,,,,,,
19830705,1200,, TD,17.0N,118.2W,30,,,,,,,,,,,,,,
19830705,1800,, TD,17.6N,119.4W,25,,,,,,,,,,,,,,
EP041983, DALILIA,26,,,,,,,,,,,,,,,,,,
19830705,1800,, TD,12.1N,101.4W,30,,,,,,,,,,,,,,
19830706,0,, TD,12.4N,102.3W,30,,,,,,,,,,,,,,
19830706,600,, TD,12.7N,103.1W,30,,,,,,,,,,,,,,
19830706,1200,, TD,13.1N,104.0W,30,,,,,,,,,,,,,,
19830706,1800,, TS,13.5N,104.7W,35,,,,,,,,,,,,,,
19830707,0,, TS,13.9N,105.6W,35,,,,,,,,,,,,,,
19830707,600,, TS,14.5N,106.5W,40,,,,,,,,,,,,,,
19830707,1200,, TS,15.3N,107.4W,45,,,,,,,,,,,,,,
19830707,1800,, TS,16.1N,108.2W,55,,,,,,,,,,,,,,
19830708,0,, TS,16.9N,109.2W,60,,,,,,,,,,,,,,
19830708,600,, TS,18.0N,110.3W,60,,,,,,,,,,,,,,
19830708,1200,, TS,18.9N,111.5W,60,,,,,,,,,,,,,,
19830708,1800,, TS,19.6N,113.0W,55,,,,,,,,,,,,,,
19830709,0,, TS,20.0N,114.4W,50,,,,,,,,,,,,,,
19830709,600,, TS,20.3N,115.8W,45,,,,,,,,,,,,,,
19830709,1200,, TS,20.5N,117.0W,45,,,,,,,,,,,,,,
19830709,1800,, TS,20.6N,118.2W,40,,,,,,,,,,,,,,
19830710,0,, TS,20.5N,119.4W,35,,,,,,,,,,,,,,
19830710,600,, TD,20.3N,120.6W,30,,,,,,,,,,,,,,
19830710,1200,, TD,20.2N,121.8W,30,,,,,,,,,,,,,,
19830710,1800,, TD,20.0N,122.9W,30,,,,,,,,,,,,,,
19830711,0,, TD,19.9N,123.8W,30,,,,,,,,,,,,,,
19830711,600,, TD,19.8N,124.7W,25,,,,,,,,,,,,,,
19830711,1200,, TD,19.7N,125.5W,25,,,,,,,,,,,,,,
19830711,1800,, TD,19.6N,126.5W,25,,,,,,,,,,,,,,
19830712,0,, TD,19.5N,127.5W,20,,,,,,,,,,,,,,
EP051983, ERICK,19,,,,,,,,,,,,,,,,,,
19830712,600,, TD,10.6N,103.7W,25,,,,,,,,,,,,,,
19830712,1200,, TD,10.7N,104.5W,25,,,,,,,,,,,,,,
19830712,1800,, TD,10.8N,105.5W,30,,,,,,,,,,,,,,
19830713,0,, TS,11.2N,106.5W,35,,,,,,,,,,,,,,
19830713,600,, TS,11.8N,107.5W,40,,,,,,,,,,,,,,
19830713,1200,, TS,12.4N,108.6W,45,,,,,,,,,,,,,,
19830713,1800,, TS,13.2N,110.0W,50,,,,,,,,,,,,,,
19830714,0,, TS,14.2N,111.4W,55,,,,,,,,,,,,,,
19830714,600,, TS,15.2N,112.8W,55,,,,,,,,,,,,,,
19830714,1200,, TS,16.1N,114.0W,55,,,,,,,,,,,,,,
19830714,1800,, TS,16.9N,115.0W,55,,,,,,,,,,,,,,
19830715,0,, TS,17.6N,116.1W,55,,,,,,,,,,,,,,
19830715,600,, TS,18.3N,117.0W,45,,,,,,,,,,,,,,
19830715,1200,, TS,18.7N,117.8W,35,,,,,,,,,,,,,,
19830715,1800,, TD,19.2N,118.7W,30,,,,,,,,,,,,,,
19830716,0,, TD,19.4N,119.6W,25,,,,,,,,,,,,,,
19830716,600,, TD,19.5N,120.4W,25,,,,,,,,,,,,,,
19830716,1200,, TD,19.6N,121.1W,25,,,,,,,,,,,,,,
19830716,1800,, TD,19.7N,121.9W,20,,,,,,,,,,,,,,
EP061983, FLOSSIE,19,,,,,,,,,,,,,,,,,,
19830717,0,, TD,18.3N,104.9W,25,,,,,,,,,,,,,,
19830717,600,, TD,18.0N,104.9W,25,,,,,,,,,,,,,,
19830717,1200,, TD,17.7N,105.0W,25,,,,,,,,,,,,,,
19830717,1800,, TD,17.5N,105.1W,25,,,,,,,,,,,,,,
19830718,0,, TD,17.6N,106.1W,25,,,,,,,,,,,,,,
19830718,600,, TD,18.0N,107.1W,25,,,,,,,,,,,,,,
19830718,1200,, TD,18.5N,108.0W,25,,,,,,,,,,,,,,
19830718,1800,, TD,18.9N,108.8W,30,,,,,,,,,,,,,,
19830719,0,, TD,19.3N,109.5W,30,,,,,,,,,,,,,,
19830719,600,, TD,19.7N,110.5W,30,,,,,,,,,,,,,,
19830719,1200,, TS,20.0N,111.3W,35,,,,,,,,,,,,,,
19830719,1800,, TS,20.3N,112.2W,50,,,,,,,,,,,,,,
19830720,0,, TS,20.5N,113.2W,50,,,,,,,,,,,,,,
19830720,600,, TS,20.5N,114.4W,45,,,,,,,,,,,,,,
19830720,1200,, TS,20.5N,115.5W,45,,,,,,,,,,,,,,
19830720,1800,, TS,20.5N,116.6W,40,,,,,,,,,,,,,,
19830721,0,, TD,20.6N,117.6W,30,,,,,,,,,,,,,,
19830721,600,, TD,20.8N,118.6W,25,,,,,,,,,,,,,,
19830721,1200,, TD,20.8N,119.7W,25,,,,,,,,,,,,,,
EP071983, GIL,51,,,,,,,,,,,,,,,,,,
19830723,1200,, TD,11.0N,95.3W,30,,,,,,,,,,,,,,
19830723,1800,, TD,11.3N,96.6W,30,,,,,,,,,,,,,,
19830724,0,, TS,11.5N,98.2W,35,,,,,,,,,,,,,,
19830724,600,, TS,11.7N,99.7W,45,,,,,,,,,,,,,,
19830724,1200,, TS,11.9N,101.2W,50,,,,,,,,,,,,,,
19830724,1800,, TS,12.0N,102.8W,55,,,,,,,,,,,,,,
19830725,0,, TS,12.2N,104.2W,60,,,,,,,,,,,,,,
19830725,600,, TS,12.3N,105.2W,60,,,,,,,,,,,,,,
19830725,1200,, TS,12.3N,106.3W,55,,,,,,,,,,,,,,
19830725,1800,, TS,12.3N,107.3W,60,,,,,,,,,,,,,,
19830726,0,, TS,12.3N,108.2W,60,,,,,,,,,,,,,,
19830726,600,, HU,12.2N,109.4W,65,,,,,,,,,,,,,,
19830726,1200,, HU,12.0N,110.4W,70,,,,,,,,,,,,,,
19830726,1800,, HU,11.8N,111.5W,75,,,,,,,,,,,,,,
