,year,month,day,u
0,1979.0,1.0,1.0,-0.8866191280820672
1,1979.0,1.0,2.0,-1.1864274314291734
2,1979.0,1.0,3.0,-5.6731926025094594
3,1979.0,1.0,4.0,-6.247205269513184
4,1979.0,1.0,5.0,-3.869793510588273
5,1979.0,1.0,6.0,-3.1321726178014373
6,1979.0,1.0,7.0,-1.924774975907745
7,1979.0,1.0,8.0,-1.8052857205681647
8,1979.0,1.0,9.0,-3.7364454832692644
9,1979.0,1.0,10.0,-3.7171532041679285
10,1979.0,1.0,11.0,-0.8839853429895257
11,1979.0,1.0,12.0,1.9219138629844892
12,1979.0,1.0,13.0,3.0050663766598973
13,1979.0,1.0,14.0,2.830224579534871
14,1979.0,1.0,15.0,-1.2878690101127859
15,1979.0,1.0,16.0,-3.008464801639164
16,1979.0,1.0,17.0,-4.399651764295527
17,1979.0,1.0,18.0,-4.215030458840545
18,1979.0,1.0,19.0,-3.296996364129825
19,1979.0,1.0,20.0,0.3045828387802487
20,1979.0,1.0,21.0,3.434890099862173
21,1979.0,1.0,22.0,2.0539462044677563
22,1979.0,1.0,23.0,1.8985699011961827
23,1979.0,1.0,24.0,3.970300302697048
24,1979.0,1.0,25.0,2.976131027395084
25,1979.0,1.0,26.0,2.8076577788931587
26,1979.0,1.0,27.0,4.201455306805222
27,1979.0,1.0,28.0,5.298339872859298
28,1979.0,1.0,29.0,3.114760152381308
29,1979.0,1.0,30.0,1.628734527632247
30,1979.0,1.0,31.0,1.5018226283801255
31,1979.0,2.0,1.0,-0.6573609485434986
32,1979.0,2.0,2.0,-1.9265159918881807
33,1979.0,2.0,3.0,0.28490178995859594
34,1979.0,2.0,4.0,1.8189686548642356
35,1979.0,2.0,5.0,1.5694330399560776
36,1979.0,2.0,6.0,1.9043776817604243
37,1979.0,2.0,7.0,4.409032888694783
38,1979.0,2.0,8.0,3.873329811255018
39,1979.0,2.0,9.0,0.5992753445850134
40,1979.0,2.0,10.0,-2.774851798066159
41,1979.0,2.0,11.0,-2.910488389542728
42,1979.0,2.0,12.0,-1.7418896850773535
43,1979.0,2.0,13.0,-0.3550856045386297
44,1979.0,2.0,14.0,-0.06692386278388085
45,1979.0,2.0,15.0,0.16184886111770425
46,1979.0,2.0,16.0,-0.3318338502537266
47,1979.0,2.0,17.0,-1.0913954263131789
48,1979.0,2.0,18.0,-2.264977995865486
49,1979.0,2.0,19.0,-3.484251822276093
50,1979.0,2.0,20.0,-3.8783137173280195
51,1979.0,2.0,21.0,-2.6114146250751276
52,1979.0,2.0,22.0,-0.8773851623999178
53,1979.0,2.0,23.0,1.391993433678138
54,1979.0,2.0,24.0,2.043657214016564
55,1979.0,2.0,25.0,1.3368435802595968
56,1979.0,2.0,26.0,-0.9362104232669068
57,1979.0,2.0,27.0,-0.3681757280929929
58,1979.0,2.0,28.0,2.5725353764051277
59,1979.0,3.0,1.0,2.6582478526782864
60,1979.0,3.0,2.0,0.5439220190552163
61,1979.0,3.0,3.0,-0.18190331445185848
62,1979.0,3.0,4.0,1.2754857009296359
63,1979.0,3.0,5.0,0.5433907435761398
64,1979.0,3.0,6.0,0.7718184543084021
65,1979.0,3.0,7.0,0.29552905894735204
66,1979.0,3.0,8.0,-0.06862288817418971
67,1979.0,3.0,9.0,-1.4530221831140722
68,1979.0,3.0,10.0,-1.7528636988575528
69,1979.0,3.0,11.0,-2.1418039466059646
70,1979.0,3.0,12.0,-3.7576579147867193
71,1979.0,3.0,13.0,-5.79570093228001
72,1979.0,3.0,14.0,-6.879398998511107
73,1979.0,3.0,15.0,-7.803188677790644
74,1979.0,3.0,16.0,-7.9811529143858095
75,1979.0,3.0,17.0,-6.119505766330306
76,1979.0,3.0,18.0,-3.2372009551928755
77,1979.0,3.0,19.0,-1.2483705878258178
78,1979.0,3.0,20.0,0.14028590359185955
79,1979.0,3.0,21.0,1.1233116712255793
80,1979.0,3.0,22.0,1.6044202437997797
81,1979.0,3.0,23.0,3.7146101018716706
82,1979.0,3.0,24.0,3.8656950249291526
83,1979.0,3.0,25.0,4.038553266205227
84,1979.0,3.0,26.0,2.675762541828405
85,1979.0,3.0,27.0,0.5862413518776677
86,1979.0,3.0,28.0,-1.942151318266859
87,1979.0,3.0,29.0,-3.8268384492895393
88,1979.0,3.0,30.0,-4.9556852144368975
89,1979.0,3.0,31.0,-5.081481825725788
90,1979.0,4.0,1.0,-2.4575576254858014
91,1979.0,4.0,2.0,1.0381082949754479
92,1979.0,4.0,3.0,1.981940763319308
93,1979.0,4.0,4.0,1.5683996653456092
94,1979.0,4.0,5.0,0.6859621754030201
95,1979.0,4.0,6.0,-1.5579028539044657
96,1979.0,4.0,7.0,-2.780735724383156
97,1979.0,4.0,8.0,-1.3890478222869191
98,1979.0,4.0,9.0,0.2094212382338796
99,1979.0,4.0,10.0,0.6704097014023063
100,1979.0,4.0,11.0,0.3104995426271131
101,1979.0,4.0,12.0,0.4955788869686457
102,1979.0,4.0,13.0,1.1316037385648081
103,1979.0,4.0,14.0,1.2764051204614386
104,1979.0,4.0,15.0,1.044086124755884
105,1979.0,4.0,16.0,1.3839806845652198
106,1979.0,4.0,17.0,1.6238274349974944
107,1979.0,4.0,18.0,1.9966010089184465
108,1979.0,4.0,19.0,1.311179994402707
109,1979.0,4.0,20.0,1.0769226121348225
110,1979.0,4.0,21.0,2.550905314862883
111,1979.0,4.0,22.0,5.1829320741758735
112,1979.0,4.0,23.0,5.247879535652906
113,1979.0,4.0,24.0,4.997451795200149
114,1979.0,4.0,25.0,5.130919021765024
115,1979.0,4.0,26.0,5.053222026179796
116,1979.0,4.0,27.0,4.055251351824488
117,1979.0,4.0,28.0,3.2085072536840897
118,1979.0,4.0,29.0,1.8899139765547694
119,1979.0,4.0,30.0,0.8717026045786351
120,1979.0,5.0,1.0,1.3128091346307258
121,1979.0,5.0,2.0,1.3218446046145536
122,1979.0,5.0,3.0,0.027499348649769217
123,1979.0,5.0,4.0,-0.6761553409739847
124,1979.0,5.0,5.0,0.32523575353478407
125,1979.0,5.0,6.0,0.38702131086375147
126,1979.0,5.0,7.0,0.8024376282275618
127,1979.0,5.0,8.0,2.1328597485578378
128,1979.0,5.0,9.0,4.329374779043398
129,1979.0,5.0,10.0,5.365159720072192
130,1979.0,5.0,11.0,5.492849339894526
131,1979.0,5.0,12.0,4.02521111865002
132,1979.0,5.0,13.0,1.649459994758388
133,1979.0,5.0,14.0,-0.49534527574673604
134,1979.0,5.0,15.0,-0.778472069234482
135,1979.0,5.0,16.0,-1.1142538765299754
136,1979.0,5.0,17.0,-0.8334249135965308
137,1979.0,5.0,18.0,-0.5902510082809869
138,1979.0,5.0,19.0,-0.27031599896432823
139,1979.0,5.0,20.0,0.6852711780389811
140,1979.0,5.0,21.0,0.4350656418102403
141,1979.0,5.0,22.0,-0.3512031518820642
142,1979.0,5.0,23.0,-1.8416716820633496
143,1979.0,5.0,24.0,-2.7227904646053123
144,1979.0,5.0,25.0,-2.397492581385819
145,1979.0,5.0,26.0,-2.029023861185678
146,1979.0,5.0,27.0,-0.6317192480346066
147,1979.0,5.0,28.0,-0.366537084161088
148,1979.0,5.0,29.0,1.7302493093374238
149,1979.0,5.0,30.0,4.090897802625827
150,1979.0,5.0,31.0,3.117743748351444
151,1979.0,6.0,1.0,1.852098203298631
152,1979.0,6.0,2.0,2.259305258596253
153,1979.0,6.0,3.0,3.7265983147479957
154,1979.0,6.0,4.0,6.089274102988398
155,1979.0,6.0,5.0,6.1011353985389505
156,1979.0,6.0,6.0,5.757848854375638
157,1979.0,6.0,7.0,5.545459006588189
158,1979.0,6.0,8.0,5.203675251588052
159,1979.0,6.0,9.0,3.1527879098804696
160,1979.0,6.0,10.0,1.6397806677601316
161,1979.0,6.0,11.0,1.4589130263125938
162,1979.0,6.0,12.0,-0.0796941123423025
163,1979.0,6.0,13.0,-1.2170201792651483
164,1979.0,6.0,14.0,-1.491445390353995
165,1979.0,6.0,15.0,-2.387668949647903
166,1979.0,6.0,16.0,-3.40173389403504
167,1979.0,6.0,17.0,-4.511471230623378
168,1979.0,6.0,18.0,-4.491896489898995
169,1979.0,6.0,19.0,-4.318597974141527
170,1979.0,6.0,20.0,-4.514764581450606
171,1979.0,6.0,21.0,-4.598014801772193
172,1979.0,6.0,22.0,-5.230046157368803
173,1979.0,6.0,23.0,-4.123246076857477
174,1979.0,6.0,24.0,-3.745035289213824
175,1979.0,6.0,25.0,-4.24928611831991
176,1979.0,6.0,26.0,-4.275350742010595
177,1979.0,6.0,27.0,-5.432222245446191
178,1979.0,6.0,28.0,-4.866491398642193
179,1979.0,6.0,29.0,-4.04943996934071
180,1979.0,6.0,30.0,-3.097264469472286
181,1979.0,7.0,1.0,-2.038022094041942
182,1979.0,7.0,2.0,-2.8970868366733242
183,1979.0,7.0,3.0,-2.2760350338693462
184,1979.0,7.0,4.0,-0.7634291855035649
185,1979.0,7.0,5.0,-0.6439355981652461
186,1979.0,7.0,6.0,-1.5284127349203338
187,1979.0,7.0,7.0,-1.4071453337599138
188,1979.0,7.0,8.0,-1.339188487188272
189,1979.0,7.0,9.0,-0.10708353125017034
190,1979.0,7.0,10.0,3.2977455399348017
191,1979.0,7.0,11.0,6.704223268442917
192,1979.0,7.0,12.0,7.042961493975295
193,1979.0,7.0,13.0,5.525947759762836
194,1979.0,7.0,14.0,3.3789931770422186
195,1979.0,7.0,15.0,2.5831350243589597
196,1979.0,7.0,16.0,0.8963653730035475
197,1979.0,7.0,17.0,-1.1328035447762232
198,1979.0,7.0,18.0,-1.015050296496451
199,1979.0,7.0,19.0,0.6641317211705768
200,1979.0,7.0,20.0,1.2255728244624002
201,1979.0,7.0,21.0,1.6826011871812998
202,1979.0,7.0,22.0,3.379125825871771
203,1979.0,7.0,23.0,3.498281449079549
204,1979.0,7.0,24.0,2.3779624346131882
205,1979.0,7.0,25.0,0.38441268995751443
206,1979.0,7.0,26.0,-0.4001815087825591
207,1979.0,7.0,27.0,-0.666213716752452
208,1979.0,7.0,28.0,-1.6162579208415764
209,1979.0,7.0,29.0,-1.815311719732378
210,1979.0,7.0,30.0,-0.7807110862267166
211,1979.0,7.0,31.0,-1.263998455621973
212,1979.0,8.0,1.0,-2.489171840675815
213,1979.0,8.0,2.0,-2.860109277998937
214,1979.0,8.0,3.0,-2.5029913190177737
215,1979.0,8.0,4.0,-2.3237023375314294
216,1979.0,8.0,5.0,-2.2180429208732306
217,1979.0,8.0,6.0,-2.8194948214620483
218,1979.0,8.0,7.0,-3.492041477378301
219,1979.0,8.0,8.0,-4.375390659442829
220,1979.0,8.0,9.0,-5.170372114436091
221,1979.0,8.0,10.0,-4.886703198842653
222,1979.0,8.0,11.0,-3.1537958357372986
223,1979.0,8.0,12.0,-1.0897168780492024
224,1979.0,8.0,13.0,-0.8250933241012319
225,1979.0,8.0,14.0,-1.2608807668499367
226,1979.0,8.0,15.0,-2.0519248372373227
227,1979.0,8.0,16.0,-1.042047893553658
228,1979.0,8.0,17.0,0.046585842037679015
229,1979.0,8.0,18.0,0.8260078519645759
230,1979.0,8.0,19.0,3.146146734503091
231,1979.0,8.0,20.0,3.9882066110247862
232,1979.0,8.0,21.0,2.868666846911637
233,1979.0,8.0,22.0,3.2156844450354356
234,1979.0,8.0,23.0,3.932858614806321
235,1979.0,8.0,24.0,5.411567431517511
236,1979.0,8.0,25.0,5.737492022047519
237,1979.0,8.0,26.0,3.7124838290330615
238,1979.0,8.0,27.0,1.9850514624071423
239,1979.0,8.0,28.0,3.776967105564026
240,1979.0,8.0,29.0,5.428042503896933
241,1979.0,8.0,30.0,5.787003268730032
242,1979.0,8.0,31.0,5.911633273354369
243,1979.0,9.0,1.0,4.539042143060659
244,1979.0,9.0,2.0,4.01381811546856
245,1979.0,9.0,3.0,3.71394644339766
246,1979.0,9.0,4.0,2.872580034051893
247,1979.0,9.0,5.0,1.852764102272717
248,1979.0,9.0,6.0,2.4294046045184867
249,1979.0,9.0,7.0,4.6170050581921735
250,1979.0,9.0,8.0,6.784231492385217
251,1979.0,9.0,9.0,7.29416879149948
252,1979.0,9.0,10.0,6.79549789733516
253,1979.0,9.0,11.0,5.8990454834120545
254,1979.0,9.0,12.0,5.120455951160224
255,1979.0,9.0,13.0,4.413751752712443
256,1979.0,9.0,14.0,3.003220674209743
257,1979.0,9.0,15.0,1.6357254184641086
258,1979.0,9.0,16.0,1.7071714158313789
259,1979.0,9.0,17.0,3.0056999352530482
260,1979.0,9.0,18.0,3.508289523217968
261,1979.0,9.0,19.0,2.856546186926707
262,1979.0,9.0,20.0,2.214137878816345
263,1979.0,9.0,21.0,0.990515578735085
264,1979.0,9.0,22.0,-1.2695416567520503
265,1979.0,9.0,23.0,-3.0856997031584648
266,1979.0,9.0,24.0,-4.538338144095228
267,1979.0,9.0,25.0,-5.568907696257625
268,1979.0,9.0,26.0,-5.371071290197264
269,1979.0,9.0,27.0,-4.014638083679827
270,1979.0,9.0,28.0,-3.853644333398975
271,1979.0,9.0,29.0,-4.878407802377666
272,1979.0,9.0,30.0,-4.842392242318724
273,1979.0,10.0,1.0,-5.018428062425528
274,1979.0,10.0,2.0,-5.2096348175066645
275,1979.0,10.0,3.0,-6.266232404290875
276,1979.0,10.0,4.0,-6.401109222125868
277,1979.0,10.0,5.0,-5.647625492480138
278,1979.0,10.0,6.0,-4.0101549720773875
279,1979.0,10.0,7.0,-2.421315128223924
280,1979.0,10.0,8.0,-1.1296879806798046
281,1979.0,10.0,9.0,-0.34782170898026976
282,1979.0,10.0,10.0,-0.10411830851313653
283,1979.0,10.0,11.0,0.3702702654907739
284,1979.0,10.0,12.0,0.907670653127866
285,1979.0,10.0,13.0,1.886345486355566
286,1979.0,10.0,14.0,2.504336763689267
287,1979.0,10.0,15.0,0.5731296202612981
288,1979.0,10.0,16.0,0.4058441906915533
289,1979.0,10.0,17.0,1.0405337044745124
290,1979.0,10.0,18.0,1.171209396711788
291,1979.0,10.0,19.0,0.5658926045794033
292,1979.0,10.0,20.0,1.0944994763879095
293,1979.0,10.0,21.0,2.7042156837518974
294,1979.0,10.0,22.0,3.9166159242014373
295,1979.0,10.0,23.0,4.040354624578242
296,1979.0,10.0,24.0,2.6614036093019706
297,1979.0,10.0,25.0,0.8270788415715344
298,1979.0,10.0,26.0,2.269817705732862
299,1979.0,10.0,27.0,4.134100959941506
300,1979.0,10.0,28.0,3.752820916300635
301,1979.0,10.0,29.0,4.315196646948486
302,1979.0,10.0,30.0,4.187408151762714
303,1979.0,10.0,31.0,3.7613247158537675
304,1979.0,11.0,1.0,3.435597234821052
305,1979.0,11.0,2.0,2.423279451318564
306,1979.0,11.0,3.0,0.6939854551162021
307,1979.0,11.0,4.0,-2.783266348126382
308,1979.0,11.0,5.0,-2.963269942532671
309,1979.0,11.0,6.0,-2.002499800860635
310,1979.0,11.0,7.0,-2.17366660033487
311,1979.0,11.0,8.0,-1.3332282849774622
312,1979.0,11.0,9.0,0.31230043136292807
313,1979.0,11.0,10.0,1.6061324682913884
314,1979.0,11.0,11.0,1.8918705897653965
315,1979.0,11.0,12.0,3.202832721504606
316,1979.0,11.0,13.0,3.181416418789354
317,1979.0,11.0,14.0,2.1540754913779807
318,1979.0,11.0,15.0,-0.11623402177720266
319,1979.0,11.0,16.0,-0.5877567565907356
320,1979.0,11.0,17.0,0.3472613663300592
321,1979.0,11.0,18.0,1.5195811155860781
322,1979.0,11.0,19.0,-0.3590045113896281
323,1979.0,11.0,20.0,-1.8674125377774402
324,1979.0,11.0,21.0,-1.4466287108496907
325,1979.0,11.0,22.0,-0.9245912002805396
326,1979.0,11.0,23.0,-0.4091197729867009
327,1979.0,11.0,24.0,0.4182441346741257
328,1979.0,11.0,25.0,0.9047856703873229
329,1979.0,11.0,26.0,-0.1742695156666052
330,1979.0,11.0,27.0,-3.6537777452590205
331,1979.0,11.0,28.0,-2.4757879031133285
332,1979.0,11.0,29.0,-1.2624903849894906
333,1979.0,11.0,30.0,-3.367172160561985
334,1979.0,12.0,1.0,-3.6954804689684764
335,1979.0,12.0,2.0,-3.45026006557773
336,1979.0,12.0,3.0,-2.600743168417626
337,1979.0,12.0,4.0,-1.721100244348193
338,1979.0,12.0,5.0,0.7695315063125947
339,1979.0,12.0,6.0,3.914855507287154
340,1979.0,12.0,7.0,3.312996622875964
341,1979.0,12.0,8.0,0.12124499357275909
342,1979.0,12.0,9.0,-2.294099413567345
343,1979.0,12.0,10.0,-2.732510030395664
344,1979.0,12.0,11.0,-2.6734424859726724
345,1979.0,12.0,12.0,-2.787348465864092
346,1979.0,12.0,13.0,-2.259445639795821
347,1979.0,12.0,14.0,-1.1337116412488015
348,1979.0,12.0,15.0,-0.0997083183322971
349,1979.0,12.0,16.0,0.3401583609570835
350,1979.0,12.0,17.0,0.5593364130367036
351,1979.0,12.0,18.0,-1.6976350409788097
352,1979.0,12.0,19.0,0.653410330383266
353,1979.0,12.0,20.0,3.673387353818484
354,1979.0,12.0,21.0,4.095185146964411
355,1979.0,12.0,22.0,3.623200391614205
356,1979.0,12.0,23.0,3.218638765635518
357,1979.0,12.0,24.0,1.1287334032088978
358,1979.0,12.0,25.0,-1.8143770255573886
359,1979.0,12.0,26.0,-2.42968922362018
360,1979.0,12.0,27.0,-1.6664450450881372
361,1979.0,12.0,28.0,-2.012914610211528
362,1979.0,12.0,29.0,-2.191375887923236
363,1979.0,12.0,30.0,-0.741558991577377
364,1979.0,12.0,31.0,-0.5578504857502852
365,1980.0,1.0,1.0,-1.1267873995687907
366,1980.0,1.0,2.0,-0.11307369035309023
367,1980.0,1.0,3.0,2.0322482301655
368,1980.0,1.0,4.0,1.0935855438182287
369,1980.0,1.0,5.0,-1.3500094858767357
370,1980.0,1.0,6.0,-2.4437621320997316
371,1980.0,1.0,7.0,-1.7593586057451702
372,1980.0,1.0,8.0,-1.1833918455755708
373,1980.0,1.0,9.0,-1.618390288643937
374,1980.0,1.0,10.0,-2.89808728197346
375,1980.0,1.0,11.0,-1.199784543859181
376,1980.0,1.0,12.0,0.3970759096407832
377,1980.0,1.0,13.0,0.6410157769081479
378,1980.0,1.0,14.0,1.6905676668700664
379,1980.0,1.0,15.0,2.8584643696341345
380,1980.0,1.0,16.0,3.674724566796044
381,1980.0,1.0,17.0,4.910879481978668
382,1980.0,1.0,18.0,3.346045745441529
383,1980.0,1.0,19.0,1.2723048621165418
384,1980.0,1.0,20.0,-0.4313057463394898
385,1980.0,1.0,21.0,-0.4362762332214629
386,1980.0,1.0,22.0,1.911882536175817
387,1980.0,1.0,23.0,4.72914398800242
388,1980.0,1.0,24.0,4.815014863619101
389,1980.0,1.0,25.0,4.945837248347395
390,1980.0,1.0,26.0,5.2010587886250335
391,1980.0,1.0,27.0,3.436795614954576
392,1980.0,1.0,28.0,1.1389336209757097
393,1980.0,1.0,29.0,-0.07108825572985467
394,1980.0,1.0,30.0,-0.9762628046777166
395,1980.0,1.0,31.0,-2.015649791715809
396,1980.0,2.0,1.0,-3.741293613588823
397,1980.0,2.0,2.0,-4.222691833549931
398,1980.0,2.0,3.0,-3.3432756914666726
399,1980.0,2.0,4.0,-5.39718122175988
400,1980.0,2.0,5.0,-3.529627477697849
401,1980.0,2.0,6.0,-0.9060016278592489
402,1980.0,2.0,7.0,-1.4035112227928028
403,1980.0,2.0,8.0,-0.1348082069020189
404,1980.0,2.0,9.0,0.07202927397839343
405,1980.0,2.0,10.0,0.46554917147494024
406,1980.0,2.0,11.0,0.6272361003552973
407,1980.0,2.0,12.0,1.9003735175128327
408,1980.0,2.0,13.0,1.6541105759752242
409,1980.0,2.0,14.0,-0.29089852129716576
410,1980.0,2.0,15.0,-2.0865684656605694
411,1980.0,2.0,16.0,-0.5998830584304677
412,1980.0,2.0,17.0,2.325791467697865
413,1980.0,2.0,18.0,3.1413764178806467
414,1980.0,2.0,19.0,4.201709879341131
415,1980.0,2.0,20.0,4.257858470284752
416,1980.0,2.0,21.0,2.355019696779152
417,1980.0,2.0,22.0,0.6058029519290784
418,1980.0,2.0,23.0,0.2694540268271126
419,1980.0,2.0,24.0,1.0015679666622495
420,1980.0,2.0,25.0,1.3325303111847688
421,1980.0,2.0,26.0,0.47986747882979586
422,1980.0,2.0,27.0,-2.3380014704581455
423,1980.0,2.0,28.0,-2.6203996846229956
424,1980.0,2.0,29.0,-0.32039155743331094
425,1980.0,3.0,1.0,0.5774351668048254
426,1980.0,3.0,2.0,1.1710878533202234
427,1980.0,3.0,3.0,-2.674383505832324
428,1980.0,3.0,4.0,-4.888125848163469
429,1980.0,3.0,5.0,-2.663681809652388
430,1980.0,3.0,6.0,-3.290417948628061
431,1980.0,3.0,7.0,-5.566660120745723
432,1980.0,3.0,8.0,-4.8337053439744295
433,1980.0,3.0,9.0,-3.1969516039439725
434,1980.0,3.0,10.0,-2.450647730835996
435,1980.0,3.0,11.0,-1.349138984648505
436,1980.0,3.0,12.0,-0.9308179405584625
437,1980.0,3.0,13.0,0.2833879849082841
438,1980.0,3.0,14.0,-1.550688377808612
439,1980.0,3.0,15.0,-4.841403498503148
440,1980.0,3.0,16.0,-5.202768295697396
441,1980.0,3.0,17.0,-2.9640193146113063
442,1980.0,3.0,18.0,-1.1241889856834888
443,1980.0,3.0,19.0,-2.7360990851424845
444,1980.0,3.0,20.0,-3.3483473756875384
445,1980.0,3.0,21.0,-2.781558575539009
446,1980.0,3.0,22.0,-2.935628396709035
447,1980.0,3.0,23.0,-3.7421408929302515
448,1980.0,3.0,24.0,-2.1460356577956077
449,1980.0,3.0,25.0,0.008491937054245113
450,1980.0,3.0,26.0,-0.6277353374196792
451,1980.0,3.0,27.0,-1.049776788817823
452,1980.0,3.0,28.0,-1.3514654814783214
453,1980.0,3.0,29.0,0.1258717153262694
454,1980.0,3.0,30.0,1.823624739831196
455,1980.0,3.0,31.0,3.1271728426622474
456,1980.0,4.0,1.0,4.295715354533733
457,1980.0,4.0,2.0,3.7378264085219115
458,1980.0,4.0,3.0,2.6711631787216135
459,1980.0,4.0,4.0,1.1906128735277406
460,1980.0,4.0,5.0,-0.3423950014896491
461,1980.0,4.0,6.0,-0.9228417831168017
462,1980.0,4.0,7.0,0.6268386626146096
463,1980.0,4.0,8.0,1.8022609616434835
464,1980.0,4.0,9.0,1.754509521877253
465,1980.0,4.0,10.0,0.2627256970253029
466,1980.0,4.0,11.0,1.5867840864576834
467,1980.0,4.0,12.0,2.131451417855435
468,1980.0,4.0,13.0,4.130317939215326
469,1980.0,4.0,14.0,2.1202659579233156
470,1980.0,4.0,15.0,-1.69471874972621
471,1980.0,4.0,16.0,-3.989763222137455
472,1980.0,4.0,17.0,-3.6408488311928693
473,1980.0,4.0,18.0,-2.8582444686528845
474,1980.0,4.0,19.0,-3.8839738906527685
475,1980.0,4.0,20.0,-3.272619218030222
476,1980.0,4.0,21.0,-2.4797803970018073
477,1980.0,4.0,22.0,-0.9155327978899876
478,1980.0,4.0,23.0,0.6861808709924304
479,1980.0,4.0,24.0,0.4459881436952742
480,1980.0,4.0,25.0,1.201009539553766
481,1980.0,4.0,26.0,0.8510150286374696
482,1980.0,4.0,27.0,-0.4693034500413944
483,1980.0,4.0,28.0,-1.956325517804732
484,1980.0,4.0,29.0,-0.6210841684847175
485,1980.0,4.0,30.0,0.7823512756668958
486,1980.0,5.0,1.0,1.6569011760315977
487,1980.0,5.0,2.0,1.6299201980271505
488,1980.0,5.0,3.0,0.7461099700017222
489,1980.0,5.0,4.0,0.12163125509150063
490,1980.0,5.0,5.0,0.4894497203616801
491,1980.0,5.0,6.0,0.588039654361932
492,1980.0,5.0,7.0,0.8287078301596553
493,1980.0,5.0,8.0,1.5170209804255865
494,1980.0,5.0,9.0,1.4506346351489796
495,1980.0,5.0,10.0,0.7700858298353097
496,1980.0,5.0,11.0,0.8440006560824109
497,1980.0,5.0,12.0,0.7574116917706002
498,1980.0,5.0,13.0,0.9793478312104256
499,1980.0,5.0,14.0,1.8401939965282565
500,1980.0,5.0,15.0,3.164716096889407
501,1980.0,5.0,16.0,2.0265385551787
502,1980.0,5.0,17.0,0.1534650497649288
503,1980.0,5.0,18.0,-2.1341759384587533
504,1980.0,5.0,19.0,-1.7188421633916846
505,1980.0,5.0,20.0,0.18135580851377853
506,1980.0,5.0,21.0,0.501706052676191
507,1980.0,5.0,22.0,-0.0490168810151701
508,1980.0,5.0,23.0,0.49177538445461266
509,1980.0,5.0,24.0,1.1842313052017914
510,1980.0,5.0,25.0,0.9737541024294032
511,1980.0,5.0,26.0,0.43626640122964844
512,1980.0,5.0,27.0,0.7941320804995549
513,1980.0,5.0,28.0,0.281043677937058
514,1980.0,5.0,29.0,0.34875799205727986
515,1980.0,5.0,30.0,-0.0162223740799734
516,1980.0,5.0,31.0,-0.2763622279182485
517,1980.0,6.0,1.0,-0.5924445950476525
518,1980.0,6.0,2.0,-0.37682789552875917
519,1980.0,6.0,3.0,-0.46626061016910114
520,1980.0,6.0,4.0,-1.8914520867132758
521,1980.0,6.0,5.0,-3.613178551192476
522,1980.0,6.0,6.0,-3.336273687923942
523,1980.0,6.0,7.0,-3.40293041173598
524,1980.0,6.0,8.0,-1.8575517096635323
525,1980.0,6.0,9.0,0.3541704177231182
526,1980.0,6.0,10.0,1.6751772889401266
527,1980.0,6.0,11.0,0.7773396873729226
528,1980.0,6.0,12.0,-0.677515186405401
529,1980.0,6.0,13.0,-1.9015163811797464
530,1980.0,6.0,14.0,-1.9393406929254127
531,1980.0,6.0,15.0,-1.8974073169518029
532,1980.0,6.0,16.0,-1.9235856484490483
533,1980.0,6.0,17.0,-2.1925041147034747
534,1980.0,6.0,18.0,-1.4195064197797471
535,1980.0,6.0,19.0,-1.0104070629163275
536,1980.0,6.0,20.0,-1.240549837173015
537,1980.0,6.0,21.0,-1.7986812604312057
538,1980.0,6.0,22.0,-1.422049253843742
539,1980.0,6.0,23.0,-1.1301894480882133
540,1980.0,6.0,24.0,0.09307344028977482
541,1980.0,6.0,25.0,-1.1112849446662523
542,1980.0,6.0,26.0,-2.2693442162301025
543,1980.0,6.0,27.0,-4.096544900419104
544,1980.0,6.0,28.0,-3.644748271652529
545,1980.0,6.0,29.0,-3.6800496684676354
546,1980.0,6.0,30.0,-3.7434933322727773
547,1980.0,7.0,1.0,-5.304900554124963
548,1980.0,7.0,2.0,-6.016577095592179
549,1980.0,7.0,3.0,-8.401248383903129
550,1980.0,7.0,4.0,-9.575950358940872
551,1980.0,7.0,5.0,-7.856641086044007
552,1980.0,7.0,6.0,-4.436612966196741
553,1980.0,7.0,7.0,-2.647794989656367
554,1980.0,7.0,8.0,-1.505283472514428
555,1980.0,7.0,9.0,-0.9769150172384293
556,1980.0,7.0,10.0,-2.5978191085260676
557,1980.0,7.0,11.0,-2.8704916320153515
558,1980.0,7.0,12.0,-1.6736609601521863
559,1980.0,7.0,13.0,-0.12791693544871707
560,1980.0,7.0,14.0,-0.47672664890543714
561,1980.0,7.0,15.0,-2.8276851682126622
562,1980.0,7.0,16.0,-2.375737566362517
563,1980.0,7.0,17.0,-1.4697328593601
564,1980.0,7.0,18.0,-0.8474323011932512
565,1980.0,7.0,19.0,-0.2163037335243061
566,1980.0,7.0,20.0,1.3548342589209081
567,1980.0,7.0,21.0,1.872366437511289
568,1980.0,7.0,22.0,3.3428338553652033
569,1980.0,7.0,23.0,4.341270634848847
570,1980.0,7.0,24.0,3.92918989627573
571,1980.0,7.0,25.0,2.9634162970753692
572,1980.0,7.0,26.0,2.5273791954654783
573,1980.0,7.0,27.0,4.006226449961801
574,1980.0,7.0,28.0,3.4055315777310398
575,1980.0,7.0,29.0,2.3266045393287555
576,1980.0,7.0,30.0,0.9385175300225796
577,1980.0,7.0,31.0,0.7167106266019587
578,1980.0,8.0,1.0,1.3846065325702197
579,1980.0,8.0,2.0,1.7998428649410378
